,Rank,Name of movie,Year of release,Watchtime,Movie Rating,Metascore,Votes,Gross collection,Description,Director,URL,Movie_Rating_bin,metascore_bin,watchtime_bin,Cast1,Cast2,Cast3,Cast4,Adventure,Music,Action,Fantasy,Thriller,War,Biography,Mystery,Comedy,Sport,Horror,Film-Noir,Romance,Family,Musical,Western,Sci-Fi,Drama,Crime,History,Animation,watchtime_minmax,gross_minmax,watchtime_standard,gross_standard
431,432,Fitzcarraldo,1982-01-01,158,8.0,83.0,"36,254",30.255,story brian sweeney fitzgerald extremely determined man intends build opera house middle jungle,Werner Herzog,https://www.imdb.com/title/tt0083946/,very good,excellent,long,['Klaus Kinski', 'Claudia Cardinale', 'José Lewgoy', 'Miguel Ángel Fuentes'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40942028985507245,0.035235798499464094,0.8824303728230455,-0.4023017555627511
432,433,Nostalgia,1983-01-01,125,8.0,83.0,"28,282",0.01,russian poet interpreter travel italy researching life 18thcentury composer instead meet ruminative madman tell poet world may saved,Andrei Tarkovsky,https://www.imdb.com/title/tt0086022/,very good,excellent,long,['Oleg Yankovskiy', 'Erland Josephson', 'Domiziana Giordano', 'Patrizia Terreno'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2898550724637681,0.0,-0.1840093218653193,-0.6480473547439651
433,434,Sweet Smell of Success,1957-01-01,96,8.0,100.0,"33,489",30.255,powerful unethical broadway columnist jj hunsecker coerces unscrupulous press agent sidney falco breaking sister romance jazz musician,Alexander Mackendrick,https://www.imdb.com/title/tt0051036/,very good,excellent,medium,['Burt Lancaster', 'Tony Curtis', 'Susan Harrison', 'Martin Milner'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.18478260869565216,0.035235798499464094,-1.1211835990157004,-0.4023017555627511
434,435,Le scaphandre et le papillon,2007-01-01,112,8.0,92.0,"108,715",5.99,true story elle editor jeandominique bauby suffers stroke live almost totally paralyzed body left eye isnt paralyzed,Julian Schnabel,https://www.imdb.com/title/tt0401383/,very good,excellent,medium,['Mathieu Amalric', 'Emmanuelle Seigner', 'Marie-Josée Croze', 'Anne Consigny'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24275362318840582,0.006966773847802787,-0.604121928863766,-0.5994588712556643
435,436,Le Samouraï,1967-01-01,105,8.0,83.0,"53,253",0.04,professional hitman jef costello seen witness effort provide alibi drive corner,Jean-Pierre Melville,https://www.imdb.com/title/tt0062229/,very good,excellent,medium,['Alain Delon', 'François Périer', 'Nathalie Delon', 'Cathy Rosier'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2173913043478261,3.4950370473927024e-05,-0.8303364095552374,-0.6478035998100774
436,437,Stalag 17,1953-01-01,120,8.0,84.0,"56,910",30.255,two american killed escaping german pow camp world war ii barrack black marketeer jj sefton suspected informer,Billy Wilder,https://www.imdb.com/title/tt0046359/,very good,excellent,medium,['William Holden', 'Don Taylor', 'Otto Preminger', 'Robert Strauss'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2717391304347826,0.035235798499464094,-0.3455910937877988,-0.4023017555627511
437,438,"Quo vadis, Aida?",2020-01-01,101,8.0,97.0,"35,416",30.255,aida translator un small town srebrenica serbian army take town family among thousand citizen looking shelter un camp,Jasmila Zbanic,https://www.imdb.com/title/tt8633462/,very good,excellent,medium,['Jasna Djuricic', 'Izudin Bajrovic', 'Boris Ler', 'Dino Bajrovic'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2028985507246377,0.035235798499464094,-0.959601827093221,-0.4023017555627511
438,439,Out of the Past,1947-01-01,97,8.0,85.0,"38,679",30.255,private eye escape past run gas station small town past catch must return big city world danger corruption double cross duplicitous dame,Jacques Tourneur,https://www.imdb.com/title/tt0039689/,very good,excellent,medium,['Robert Mitchum', 'Jane Greer', 'Kirk Douglas', 'Rhonda Fleming'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.18840579710144928,0.035235798499464094,-1.0888672446312047,-0.4023017555627511
439,440,Brief Encounter,1945-01-01,86,8.0,92.0,"41,631",30.255,meeting stranger railway station woman tempted cheat husband,David Lean,https://www.imdb.com/title/tt0037558/,very good,excellent,short,['Celia Johnson', 'Trevor Howard', 'Stanley Holloway', 'Joyce Carey'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.14855072463768115,0.035235798499464094,-1.4443471428606596,-0.4023017555627511
440,441,Bom yeoreum gaeul gyeoul geurigo bom,2003-01-01,103,8.0,85.0,"84,529",2.38,boy raised buddhist monk isolated floating temple year pas like season,Kim Ki-duk,https://www.imdb.com/title/tt0374546/,very good,excellent,medium,['Kim Ki-duk', 'Oh Yeong-su', 'Jong-ho Kim', 'Kim Young-min'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.21014492753623187,0.002761079267440235,-0.8949691183242291,-0.6287907149668293
441,442,Dare mo shiranai,2004-01-01,141,8.0,88.0,"29,192",0.68,small tokyo apartment twelveyearold akira must care younger sibling mother leaf show sign returning,Kore-eda Hirokazu,https://www.imdb.com/title/tt0408664/,very good,excellent,long,['Yûya Yagira', 'Ayu Kitaura', 'Hiei Kimura', 'Momoko Shimizu'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3478260869565218,0.0007805582739177036,0.3330523482866151,-0.6426034945538044
442,443,Sleuth,1972-01-01,138,8.0,83.0,"48,657",4.08,man love game theater invite wife lover meet setting battle wit potentially deadly result,Joseph L. Mankiewicz,https://www.imdb.com/title/tt0069281/,very good,excellent,long,['Laurence Olivier', 'Michael Caine', 'Alec Cawthorne', 'John Matthews'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33695652173913043,0.0047416002609627665,0.23610328513312745,-0.6149779353798541
443,444,Persepolis,2007-01-01,96,8.0,90.0,"96,736",4.45,precocious outspoken iranian girl grows islamic revolution,"Directors:Vincent Paronnaud, Marjane Satrapi",https://www.imdb.com/title/tt0808417/,very good,excellent,medium,['Chiara Mastroianni', 'Catherine Deneuve', 'Gena Rowlands', 'Danielle Darrieux'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18478260869565216,0.005172654830141199,-1.1211835990157004,-0.6119716245285712
444,445,Dilwale Dulhania Le Jayenge,1995-01-01,189,8.0,83.0,"72,605",30.255,raj meet simran europe isnt love first sight simran move india arranged marriage love make presence felt,Aditya Chopra,https://www.imdb.com/title/tt0112870/,very good,excellent,long,['Shah Rukh Khan', 'Kajol', 'Amrish Puri', 'Farida Jalal'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5217391304347827,0.035235798499464094,1.8842373587424184,-0.4023017555627511
445,446,"Crna macka, beli macor",1998-01-01,127,8.0,73.0,"54,955",0.35,matko son zare live bank danube river get hustling basically anything make living order pay business debt matko agrees marry zare sister local gangster,Emir Kusturica,https://www.imdb.com/title/tt0118843/,very good,very good,long,['Bajram Severdzan'," ""Srdjan 'Zika' Todorovic""", 'Branka Katic', 'Florijan Ajdini'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2971014492753623,0.00039610419870450623,-0.1193766130963275,-0.6452847988265702
446,447,Ivanovo detstvo,1962-01-01,95,8.0,83.0,"37,847",30.255,wwii soviet orphan ivan bondarev strike friendship three sympathetic soviet officer working scout behind german line,"Directors:Andrei Tarkovsky, Eduard Abalov",https://www.imdb.com/title/tt0056111/,very good,excellent,medium,['Nikolay Burlyaev', 'Valentin Zubkov', 'Evgeniy Zharikov', 'Stepan Krylov'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1811594202898551,0.035235798499464094,-1.1534999534001964,-0.4023017555627511
447,448,La Strada,1954-01-01,108,8.0,83.0,"64,562",30.255,carefree girl sold traveling entertainer consequently enduring physical emotional pain along way,Federico Fellini,https://www.imdb.com/title/tt0047528/,very good,excellent,medium,['Anthony Quinn', 'Giulietta Masina', 'Richard Basehart', 'Aldo Silvani'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2282608695652174,0.035235798499464094,-0.7333873464017496,-0.4023017555627511
448,449,Mar adentro,2004-01-01,126,8.0,74.0,"83,143",2.09,factual story spaniard ramon sampedro fought 28year campaign favor euthanasia right die,Alejandro Amenábar,https://www.imdb.com/title/tt0369702/,very good,very good,long,['Javier Bardem', 'Belén Rueda', 'Lola Dueñas', 'Mabel Rivera'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29347826086956524,0.0024232256861922738,-0.1516929674808234,-0.6311470126610779
449,450,Okuribito,2008-01-01,130,8.0,68.0,"53,149",1.5,newly unemployed cellist take job preparing dead funeral,Yôjirô Takita,https://www.imdb.com/title/tt1069238/,very good,very good,long,['Masahiro Motoki', 'Ryôko Hirosue', 'Tsutomu Yamazaki', 'Kazuko Yoshiyuki'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3079710144927536,0.0017358684002050423,-0.02242754994283978,-0.6359408596942047
450,451,Viskningar och rop,1972-01-01,91,8.0,83.0,"35,256",1.74,woman dying cancer early twentiethcentury sweden visited two sister longrepressed feeling sibling rise surface,Ingmar Bergman,https://www.imdb.com/title/tt0069467/,very good,excellent,medium,['Harriet Andersson', 'Liv Ullmann', 'Kari Sylwan', 'Ingrid Thulin'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.16666666666666669,0.0020154713639964584,-1.2827653709381799,-0.6339908202231023
451,452,Au revoir les enfants,1987-01-01,104,8.0,88.0,"34,782",4.54,french boarding school run priest seems world war ii new student arrives occupying next bed dormitory top student class two young boy begin form bond,Louis Malle,https://www.imdb.com/title/tt0092593/,very good,excellent,medium,['Gaspard Manesse', 'Raphael Fejtö', 'Francine Racette', 'Stanislas Carré de Malberg'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.213768115942029,0.00527750594156298,-0.8626527639397332,-0.6112403597269078
452,453,Kind Hearts and Coronets,1949-01-01,106,8.0,83.0,"38,363",30.255,distant poor relative duke dascoyne plot inherit title murdering eight heir stand ahead line succession,Robert Hamer,https://www.imdb.com/title/tt0041546/,very good,excellent,medium,['Dennis Price', 'Alec Guinness', 'Valerie Hobson', 'Joan Greenwood'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22101449275362317,0.035235798499464094,-0.7980200551707415,-0.4023017555627511
453,454,Central do Brasil,1998-01-01,110,8.0,80.0,"40,675",5.6,emotive journey former schoolteacher writes letter illiterate people young boy whose mother died search father never knew,Walter Salles,https://www.imdb.com/title/tt0140888/,very good,very good,medium,['Fernanda Montenegro', 'Vinícius de Oliveira', 'Marília Pêra', 'Soia Lira'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23550724637681159,0.0065124190316417346,-0.6687546376327578,-0.6026276853962057
454,455,The Shop Around the Corner,1940-01-01,99,8.0,96.0,"35,268",0.2,two employee gift shop barely stand without realizing falling love post others anonymous pen pal,Ernst Lubitsch,https://www.imdb.com/title/tt0033045/,very good,excellent,medium,['Margaret Sullavan', 'James Stewart', 'Frank Morgan', 'Joseph Schildkraut'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.19565217391304346,0.00022135234633487117,-1.0242345358622127,-0.6465035734960092
455,456,El ángel exterminador,1962-01-01,95,8.0,83.0,"33,997",30.255,guest upperclass dinner party find unable leave,Luis Buñuel,https://www.imdb.com/title/tt0056732/,very good,excellent,medium,['Silvia Pinal', 'Jacqueline Andere', 'Enrique Rambal', 'José Baviera'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1811594202898551,0.035235798499464094,-1.1534999534001964,-0.4023017555627511
456,457,Tropa de Elite 2: O Inimigo Agora é Outro,2010-01-01,115,8.0,71.0,"84,483",0.1,prison riot formercaptain nascimento high ranking security officer rio de janeiro swept bloody political dispute involves government official paramilitary group,José Padilha,https://www.imdb.com/title/tt1555149/,very good,very good,medium,['Wagner Moura', 'Irandhir Santos', 'André Ramiro', 'Milhem Cortaz'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2536231884057971,0.00010485111142178108,-0.5071728657102783,-0.6473160899423018
457,458,Sanjuro,1962-01-01,96,8.0,83.0,"39,234",30.255,crafty samurai help young man fellow clansman trying save uncle framed imprisoned corrupt superintendent,Akira Kurosawa,https://www.imdb.com/title/tt0056443/,very good,excellent,medium,['Toshirô Mifune', 'Tatsuya Nakadai', 'Keiju Kobayashi', 'Yûnosuke Itô'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18478260869565216,0.035235798499464094,-1.1211835990157004,-0.4023017555627511
458,459,Ahlat Agaci,2018-01-01,188,8.0,86.0,"25,386",0.03,unpublished writer return hometown graduating seek sponsor publish book dealing father deteriorating indulgence gambling,Nuri Bilge Ceylan,https://www.imdb.com/title/tt6628102/,very good,excellent,long,['Dogu Demirkol', 'Murat Cemcir', 'Bennu Yildirimlar', 'Hazar Ergüçlü'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5181159420289856,2.3300246982618016e-05,1.8519210043579226,-0.6478848514547066
459,460,Haider,2014-01-01,160,8.0,83.0,"55,910",0.9,young man return kashmir father disappearance confront uncle suspect playing role father fate,Vishal Bhardwaj,https://www.imdb.com/title/tt3390572/,very good,excellent,long,['Shahid Kapoor', 'Tabu', 'Shraddha Kapoor', 'Kay Kay Menon'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,0.0010368609907265018,0.9470630815920373,-0.6408159583719605
460,461,Roma città aperta,1945-01-01,103,8.0,83.0,"27,492",30.255,nazi occupation rome 1944 resistance leader giorgio manfredi chased nazi seek refuge way escape,Roberto Rossellini,https://www.imdb.com/title/tt0038890/,very good,excellent,medium,['Anna Magnani', 'Aldo Fabrizi', 'Marcello Pagliero', 'Vito Annichiarico'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.21014492753623187,0.035235798499464094,-0.8949691183242291,-0.4023017555627511
461,462,G.O.R.A.,2004-01-01,127,8.0,83.0,"64,276",30.255,slick young turk kidnapped extraterrestrial show great « humanitarian spirit » outwitting evil commanderinchief planet gora,Ömer Faruk Sorak,https://www.imdb.com/title/tt0384116/,very good,excellent,long,['Cem Yilmaz', 'Özge Özberk', 'Ozan Güven', 'Safak Sezer'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2971014492753623,0.035235798499464094,-0.1193766130963275,-0.4023017555627511
462,463,Taegukgi hwinalrimyeo,2004-01-01,140,8.0,64.0,"40,267",1.11,two brother forced fight korean war elder decides take riskiest mission help shield younger battle,Je-kyu Kang,https://www.imdb.com/title/tt0386064/,very good,very good,long,['Jang Dong-Gun', 'Won Bin', 'Eun-ju Lee', 'Hyeong-jin Kong'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34420289855072467,0.001281513584043991,0.30073599390211925,-0.639109673834746
463,464,Nattvardsgästerna,1963-01-01,81,8.0,83.0,"25,843",30.255,smalltown priest struggle faith,Ingmar Bergman,https://www.imdb.com/title/tt0057358/,very good,excellent,short,['Ingrid Thulin', 'Gunnar Björnstrand', 'Gunnel Lindblom', 'Max von Sydow'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.13043478260869568,0.035235798499464094,-1.605928914783139,-0.4023017555627511
464,465,Andaz Apna Apna,1994-01-01,160,8.0,83.0,"54,065",30.255,two slacker competing affection heiress inadvertently become protector evil criminal,Rajkumar Santoshi,https://www.imdb.com/title/tt0109117/,very good,excellent,long,['Aamir Khan', 'Salman Khan', 'Raveena Tandon', 'Karisma Kapoor'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,0.035235798499464094,0.9470630815920373,-0.4023017555627511
465,466,Vizontele,2001-01-01,110,8.0,83.0,"37,534",30.255,life resident small anatolian village change television introduced,"Directors:Yilmaz Erdogan, Ömer Faruk Sorak",https://www.imdb.com/title/tt0270053/,very good,excellent,medium,['Yilmaz Erdogan', 'Demet Akbag', 'Altan Erkekli', 'Cem Yilmaz'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.23550724637681159,0.035235798499464094,-0.6687546376327578,-0.4023017555627511
466,467,Lage Raho Munna Bhai,2006-01-01,144,8.0,83.0,"48,028",2.22,munna bhai embarks journey mahatma gandhi order fight corrupt property dealer,Rajkumar Hirani,https://www.imdb.com/title/tt0456144/,very good,excellent,long,['Sanjay Dutt', 'Arshad Warsi', 'Vidya Balan', 'Boman Irani'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.358695652173913,0.002574677291579291,0.43000141144010284,-0.6300907412808975
467,468,Special Chabbis,2013-01-01,144,8.0,83.0,"57,305",1.08,gang conmen rob prominent rich businessmen politician posing cbi income tax officer,Neeraj Pandey,https://www.imdb.com/title/tt2377938/,very good,excellent,long,['Akshay Kumar', 'Anupam Kher', 'Manoj Bajpayee', 'Jimmy Shergill'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.358695652173913,0.001246563213570064,0.43000141144010284,-0.6393534287686338
468,469,Nefes: Vatan Sagolsun,2009-01-01,128,8.0,83.0,"34,311",30.255,story 40man turkish task force must defend relay station,Levent Semerci,https://www.imdb.com/title/tt1171701/,very good,excellent,long,['Mete Horozoglu', 'Ilker Kizmaz', 'Baris Bagci', 'Özgür Eren Koç'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3007246376811594,0.035235798499464094,-0.08706025871183158,-0.4023017555627511
469,470,Everything Everywhere All at Once,2022-01-01,139,7.9,81.0,"426,320",72.86,middleaged chinese immigrant swept insane adventure alone save existence exploring universe connecting life could led,"Directors:Daniel Kwan, Daniel Scheinert",https://www.imdb.com/title/tt6710474/,very good,excellent,long,['Michelle Yeoh', 'Stephanie Hsu', 'Jamie Lee Curtis', 'Ke Huy Quan'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34057971014492755,0.08487114963418613,0.2684196395176233,-0.056129123619764465
470,471,The Ten Commandments,1956-01-01,220,7.9,83.0,"73,726",93.74,moses raised prince egypt pharaoh household learns true heritage hebrew divine mission deliverer people slavery,Cecil B. DeMille,https://www.imdb.com/title/tt0049833/,very good,excellent,long,['Charlton Heston', 'Yul Brynner', 'Anne Baxter', 'Edward G. Robinson'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6340579710144927,0.10919660748403934,2.8860443446617916,0.11352431036614231
471,472,Puss in Boots: The Last Wish,2022-01-01,102,7.9,73.0,"116,953",168.46,pus boot discovers passion adventure taken toll burned eight nine life launch epic journey restore finding mythical last wish,"Directors:Joel Crawford, Januel Mercado",https://www.imdb.com/title/tt3915174/,very good,very good,medium,['Antonio Banderas', 'Salma Hayek', 'Harvey Guillén', 'Florence Pugh'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2065217391304348,0.19624633021110027,-0.9272854727087251,0.7206365990360158
472,473,Avatar,2009-01-01,162,7.9,83.0,"1,335,751",760.51,paraplegic marine dispatched moon pandora unique mission becomes torn following order protecting world feel home,James Cameron,https://www.imdb.com/title/tt0499549/,very good,excellent,long,['Sam Worthington', 'Zoe Saldana', 'Sigourney Weaver', 'Michelle Rodriguez'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4239130434782609,0.88599189151405,1.011695790361029,5.531140219311693
473,474,Titanic,1997-01-01,194,7.9,75.0,"1,212,703",659.33,seventeenyearold aristocrat fall love kind poor artist aboard luxurious illfated rms titanic,James Cameron,https://www.imdb.com/title/tt0120338/,very good,very good,long,['Leonardo DiCaprio', 'Kate Winslet', 'Billy Zane', 'Kathy Bates'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5398550724637681,0.7681159420289856,2.045819130664898,4.709036078952782
474,475,Knives Out,2019-01-01,130,7.9,82.0,"720,710",165.36,detective investigates death patriarch eccentric combative family,Rian Johnson,https://www.imdb.com/title/tt8946378/,very good,excellent,long,['Daniel Craig', 'Chris Evans', 'Ana de Armas', 'Jamie Lee Curtis'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3079710144927536,0.19263479192879449,-0.02242754994283978,0.6954485892009435
